Code_Station;Code_Espece_Campagne;Nom_Scientifique;V_HV;Num_Ordre_V_HV_H2;Tot_V_HV;Type_Volume_Poids_V_HV;Unite_Volume_Poids_V_HV;Commentaire_V_HV;Class_Tri;Num_Ordre_Class_Tri_H2;Tot_Class_Tri;Ech_Class_Tri;Type_Volume_Poids_Class_Tri;Unite_Volume_Poids_Class_Tri;Commentaire_Class_Tri;Sexe;Num_Ordre_Sexe_H2;Tot_Sexe;Ech_Sexe;Type_Volume_Poids_Sexe;Unite_Volume_Poids_Sexe;Commentaire_Sexe;Code_Longueur;Libelle_Longueur;Taille;NumOrdre_Taille_H2;Poids_Classe_Taille;Unite_Taille;Precision_Mesure;Nbr;Nbr_Calcule;Poids_Reference;Coef_Elev_Espece_Capture;Coef_Final_Elevation;Serie_Id;V_HV_Id;V_HV_Lot_Id;Class_Tri_Id;Class_Tri_Lot_Id;Sexe_Id;Sexe_Lot_Id;Origine;Melag
Z0524;ALEP-BAI;Alepocephalus bairdii;Vrac;1;0.011;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;12.0;1;;cm;1.0;1;N;0.011;1.0;1.0;CAM-EVHOE;311;19498;NA;;NA;;1;N
Z0524;XENO-COP;Xenodermichthys copei;Vrac;2;0.325;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;4.0;1;;cm;1.0;1;N;0.325;1.0;1.0;CAM-EVHOE;311;19500;NA;;NA;;1;N
Z0524;XENO-COP;Xenodermichthys copei;Vrac;2;0.325;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;6.0;2;;cm;1.0;6;N;0.325;1.0;1.0;CAM-EVHOE;311;19500;NA;;NA;;1;N
Z0524;XENO-COP;Xenodermichthys copei;Vrac;2;0.325;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;7.0;3;;cm;1.0;4;N;0.325;1.0;1.0;CAM-EVHOE;311;19500;NA;;NA;;1;N
Z0524;XENO-COP;Xenodermichthys copei;Vrac;2;0.325;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;9.0;4;;cm;1.0;6;N;0.325;1.0;1.0;CAM-EVHOE;311;19500;NA;;NA;;1;N
Z0524;XENO-COP;Xenodermichthys copei;Vrac;2;0.325;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;10.0;5;;cm;1.0;3;N;0.325;1.0;1.0;CAM-EVHOE;311;19500;NA;;NA;;1;N
Z0524;XENO-COP;Xenodermichthys copei;Vrac;2;0.325;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;11.0;6;;cm;1.0;6;N;0.325;1.0;1.0;CAM-EVHOE;311;19500;NA;;NA;;1;N
Z0524;XENO-COP;Xenodermichthys copei;Vrac;2;0.325;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;12.0;7;;cm;1.0;2;N;0.325;1.0;1.0;CAM-EVHOE;311;19500;NA;;NA;;1;N
Z0524;XENO-COP;Xenodermichthys copei;Vrac;2;0.325;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;13.0;8;;cm;1.0;6;N;0.325;1.0;1.0;CAM-EVHOE;311;19500;NA;;NA;;1;N
Z0524;XENO-COP;Xenodermichthys copei;Vrac;2;0.325;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;14.0;9;;cm;1.0;1;N;0.325;1.0;1.0;CAM-EVHOE;311;19500;NA;;NA;;1;N
Z0524;XENO-COP;Xenodermichthys copei;Vrac;2;0.325;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;16.0;10;;cm;1.0;1;N;0.325;1.0;1.0;CAM-EVHOE;311;19500;NA;;NA;;1;N
Z0524;CYCL-OTZ;Cyclothone;Vrac;3;0.103;Poids;kg;LT entre 4 et 6 cm;NA;;;;;kg;;NA;;;;;kg;;;;;;;;;262;?;0.103;1.0;1.0;CAM-EVHOE;311;19511;NA;;NA;;1;N
Z0524;ARGY-OLF;Argyropelecus olfersii;Vrac;4;0.034;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;6.0;1;;cm;1.0;1;N;0.034;1.0;1.0;CAM-EVHOE;311;19512;NA;;NA;;1;N
Z0524;ARGY-OLF;Argyropelecus olfersii;Vrac;4;0.034;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;7.0;2;;cm;1.0;1;N;0.034;1.0;1.0;CAM-EVHOE;311;19512;NA;;NA;;1;N
Z0524;ARGY-OLF;Argyropelecus olfersii;Vrac;4;0.034;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;8.0;3;;cm;1.0;1;N;0.034;1.0;1.0;CAM-EVHOE;311;19512;NA;;NA;;1;N
Z0524;ARGY-OLF;Argyropelecus olfersii;Vrac;4;0.034;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;9.0;4;;cm;1.0;1;N;0.034;1.0;1.0;CAM-EVHOE;311;19512;NA;;NA;;1;N
Z0524;CHAU-SLO;Chauliodus sloani;Vrac;5;0.143;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;21.0;1;;cm;1.0;1;N;0.143;1.0;1.0;CAM-EVHOE;311;19517;NA;;NA;;1;N
Z0524;CHAU-SLO;Chauliodus sloani;Vrac;5;0.143;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;24.0;2;;cm;1.0;1;N;0.143;1.0;1.0;CAM-EVHOE;311;19517;NA;;NA;;1;N
Z0524;CHAU-SLO;Chauliodus sloani;Vrac;5;0.143;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;30.0;3;;cm;1.0;1;N;0.143;1.0;1.0;CAM-EVHOE;311;19517;NA;;NA;;1;N
Z0524;STOM-BOA;Stomias boa boa;Vrac;6;0.052;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;26.0;1;;cm;1.0;1;N;0.052;1.0;1.0;CAM-EVHOE;311;19521;NA;;NA;;1;N
Z0524;MYCT-OLZ;Myctophidae;Vrac;7;0.075;Poids;kg;Notoscopelus kroeyeri juveniles@@LT entre 4 et 5 cm;NA;;;;;kg;;NA;;;;;kg;;;;;;;;;103;?;0.075;1.0;1.0;CAM-EVHOE;311;19523;NA;;NA;;1;N
Z0524;MYCT-PUN;Myctophum punctatum;Vrac;8;0.033;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;5.0;1;;cm;1.0;2;N;0.033;1.0;1.0;CAM-EVHOE;311;19524;NA;;NA;;1;N
Z0524;MYCT-PUN;Myctophum punctatum;Vrac;8;0.033;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;6.0;2;;cm;1.0;1;N;0.033;1.0;1.0;CAM-EVHOE;311;19524;NA;;NA;;1;N
Z0524;MYCT-PUN;Myctophum punctatum;Vrac;8;0.033;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;7.0;3;;cm;1.0;8;N;0.033;1.0;1.0;CAM-EVHOE;311;19524;NA;;NA;;1;N
Z0524;BENT-GLA;Benthosema glaciale;Vrac;9;0.439;Poids;kg;LT entre 3.5 et 5 cm;NA;;;;;kg;;NA;;;;;kg;;;;;;;;;617;?;0.439;1.0;1.0;CAM-EVHOE;311;19528;NA;;NA;;1;N
Z0524;LAMP-CRO;Lampanyctus crocodilus;Vrac;10;3.05;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;7.0;1;;cm;1.0;2;N;1.27;2.4015749;2.4015749;CAM-EVHOE;311;19529;NA;;NA;;1;N
Z0524;LAMP-CRO;Lampanyctus crocodilus;Vrac;10;3.05;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;8.0;2;;cm;1.0;2;N;1.27;2.4015749;2.4015749;CAM-EVHOE;311;19529;NA;;NA;;1;N
Z0524;LAMP-CRO;Lampanyctus crocodilus;Vrac;10;3.05;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;9.0;3;;cm;1.0;1;N;1.27;2.4015749;2.4015749;CAM-EVHOE;311;19529;NA;;NA;;1;N
Z0524;LAMP-CRO;Lampanyctus crocodilus;Vrac;10;3.05;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;10.0;4;;cm;1.0;1;N;1.27;2.4015749;2.4015749;CAM-EVHOE;311;19529;NA;;NA;;1;N
Z0524;LAMP-CRO;Lampanyctus crocodilus;Vrac;10;3.05;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;11.0;5;;cm;1.0;5;N;1.27;2.4015749;2.4015749;CAM-EVHOE;311;19529;NA;;NA;;1;N
Z0524;LAMP-CRO;Lampanyctus crocodilus;Vrac;10;3.05;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;12.0;6;;cm;1.0;10;N;1.27;2.4015749;2.4015749;CAM-EVHOE;311;19529;NA;;NA;;1;N
Z0524;LAMP-CRO;Lampanyctus crocodilus;Vrac;10;3.05;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;13.0;7;;cm;1.0;23;N;1.27;2.4015749;2.4015749;CAM-EVHOE;311;19529;NA;;NA;;1;N
Z0524;LAMP-CRO;Lampanyctus crocodilus;Vrac;10;3.05;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;14.0;8;;cm;1.0;21;N;1.27;2.4015749;2.4015749;CAM-EVHOE;311;19529;NA;;NA;;1;N
Z0524;LAMP-CRO;Lampanyctus crocodilus;Vrac;10;3.05;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;15.0;9;;cm;1.0;12;N;1.27;2.4015749;2.4015749;CAM-EVHOE;311;19529;NA;;NA;;1;N
Z0524;LAMP-CRO;Lampanyctus crocodilus;Vrac;10;3.05;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;16.0;10;;cm;1.0;6;N;1.27;2.4015749;2.4015749;CAM-EVHOE;311;19529;NA;;NA;;1;N
Z0524;LAMP-CRO;Lampanyctus crocodilus;Vrac;10;3.05;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;18.0;11;;cm;1.0;1;N;1.27;2.4015749;2.4015749;CAM-EVHOE;311;19529;NA;;NA;;1;N
Z0524;LAMP-ATE;Nannobrachium atrum;Vrac;11;0.042;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;10.0;1;;cm;1.0;1;N;0.042;1.0;1.0;CAM-EVHOE;311;19541;NA;;NA;;1;N
Z0524;LAMP-ATE;Nannobrachium atrum;Vrac;11;0.042;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;12.0;2;;cm;1.0;1;N;0.042;1.0;1.0;CAM-EVHOE;311;19541;NA;;NA;;1;N
Z0524;LAMP-ATE;Nannobrachium atrum;Vrac;11;0.042;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;13.0;3;;cm;1.0;1;N;0.042;1.0;1.0;CAM-EVHOE;311;19541;NA;;NA;;1;N
Z0524;LAMP-ATE;Nannobrachium atrum;Vrac;11;0.042;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;14.0;4;;cm;1.0;1;N;0.042;1.0;1.0;CAM-EVHOE;311;19541;NA;;NA;;1;N
Z0524;LAMP-MAC;Lampanyctus macdonaldi;Vrac;12;0.063;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;14.0;1;;cm;1.0;2;N;0.063;1.0;1.0;CAM-EVHOE;311;19546;NA;;NA;;1;N
Z0524;LAMP-MAC;Lampanyctus macdonaldi;Vrac;12;0.063;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;15.0;2;;cm;1.0;1;N;0.063;1.0;1.0;CAM-EVHOE;311;19546;NA;;NA;;1;N
Z0524;NOTO-KRO;Notoscopelus kroyeri;Vrac;13;0.185;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;3.0;1;;cm;1.0;1;N;0.185;1.0;1.0;CAM-EVHOE;311;19549;NA;;NA;;1;N
Z0524;NOTO-KRO;Notoscopelus kroyeri;Vrac;13;0.185;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;4.0;2;;cm;1.0;3;N;0.185;1.0;1.0;CAM-EVHOE;311;19549;NA;;NA;;1;N
Z0524;NOTO-KRO;Notoscopelus kroyeri;Vrac;13;0.185;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;5.0;3;;cm;1.0;5;N;0.185;1.0;1.0;CAM-EVHOE;311;19549;NA;;NA;;1;N
Z0524;NOTO-KRO;Notoscopelus kroyeri;Vrac;13;0.185;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;7.0;4;;cm;1.0;8;N;0.185;1.0;1.0;CAM-EVHOE;311;19549;NA;;NA;;1;N
Z0524;NOTO-KRO;Notoscopelus kroyeri;Vrac;13;0.185;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;8.0;5;;cm;1.0;4;N;0.185;1.0;1.0;CAM-EVHOE;311;19549;NA;;NA;;1;N
Z0524;NOTO-KRO;Notoscopelus kroyeri;Vrac;13;0.185;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;10.0;6;;cm;1.0;2;N;0.185;1.0;1.0;CAM-EVHOE;311;19549;NA;;NA;;1;N
Z0524;NOTO-KRO;Notoscopelus kroyeri;Vrac;13;0.185;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;12.0;7;;cm;1.0;3;N;0.185;1.0;1.0;CAM-EVHOE;311;19549;NA;;NA;;1;N
Z0524;NOTO-KRO;Notoscopelus kroyeri;Vrac;13;0.185;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;13.0;8;;cm;1.0;2;N;0.185;1.0;1.0;CAM-EVHOE;311;19549;NA;;NA;;1;N
Z0524;EVER-BAL;Evermannella balbo;Vrac;14;0.018;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;11.0;1;;cm;1.0;2;N;0.018;1.0;1.0;CAM-EVHOE;311;19558;NA;;NA;;1;N
Z0524;LEST-SPH;Lestidiops sphyrenoides;Vrac;15;0.006;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;8.0;1;;cm;1.0;1;N;0.006;1.0;1.0;CAM-EVHOE;311;19560;NA;;NA;;1;N
Z0524;LEST-SPH;Lestidiops sphyrenoides;Vrac;15;0.006;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;15.0;2;;cm;1.0;1;N;0.006;1.0;1.0;CAM-EVHOE;311;19560;NA;;NA;;1;N
Z0524;NOTO-RIS;Arctozenus risso;Vrac;16;0.044;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;11.0;1;;cm;1.0;2;N;0.044;1.0;1.0;CAM-EVHOE;311;19563;NA;;NA;;1;N
Z0524;NOTO-RIS;Arctozenus risso;Vrac;16;0.044;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;12.0;2;;cm;1.0;1;N;0.044;1.0;1.0;CAM-EVHOE;311;19563;NA;;NA;;1;N
Z0524;NOTO-RIS;Arctozenus risso;Vrac;16;0.044;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;15.0;3;;cm;1.0;1;N;0.044;1.0;1.0;CAM-EVHOE;311;19563;NA;;NA;;1;N
Z0524;NOTO-RIS;Arctozenus risso;Vrac;16;0.044;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;20.0;4;;cm;1.0;1;N;0.044;1.0;1.0;CAM-EVHOE;311;19563;NA;;NA;;1;N
Z0524;NOTO-RIS;Arctozenus risso;Vrac;16;0.044;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;21.0;5;;cm;1.0;1;N;0.044;1.0;1.0;CAM-EVHOE;311;19563;NA;;NA;;1;N
Z0524;MELA-ATL;Melanostigma atlanticum;Vrac;17;0.189;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;5.0;1;;cm;1.0;1;N;0.189;1.0;1.0;CAM-EVHOE;311;19569;NA;;NA;;1;N
Z0524;MELA-ATL;Melanostigma atlanticum;Vrac;17;0.189;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;6.0;2;;cm;1.0;6;N;0.189;1.0;1.0;CAM-EVHOE;311;19569;NA;;NA;;1;N
Z0524;MELA-ATL;Melanostigma atlanticum;Vrac;17;0.189;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;7.0;3;;cm;1.0;7;N;0.189;1.0;1.0;CAM-EVHOE;311;19569;NA;;NA;;1;N
Z0524;MELA-ATL;Melanostigma atlanticum;Vrac;17;0.189;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;8.0;4;;cm;1.0;15;N;0.189;1.0;1.0;CAM-EVHOE;311;19569;NA;;NA;;1;N
Z0524;MELA-ATL;Melanostigma atlanticum;Vrac;17;0.189;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;9.0;5;;cm;1.0;18;N;0.189;1.0;1.0;CAM-EVHOE;311;19569;NA;;NA;;1;N
Z0524;MELA-ATL;Melanostigma atlanticum;Vrac;17;0.189;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;10.0;6;;cm;1.0;22;N;0.189;1.0;1.0;CAM-EVHOE;311;19569;NA;;NA;;1;N
Z0524;MELA-ATL;Melanostigma atlanticum;Vrac;17;0.189;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;11.0;7;;cm;1.0;12;N;0.189;1.0;1.0;CAM-EVHOE;311;19569;NA;;NA;;1;N
Z0524;MALO-NIG;Malacosteus niger;Vrac;18;0.142;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;16.0;1;;cm;1.0;1;N;0.142;1.0;1.0;CAM-EVHOE;311;19577;NA;;NA;;1;N
Z0524;MALO-NIG;Malacosteus niger;Vrac;18;0.142;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;20.0;2;;cm;1.0;2;N;0.142;1.0;1.0;CAM-EVHOE;311;19577;NA;;NA;;1;N
Z0524;MAUL-ARG;Maulisia argipalla;Vrac;19;0.022;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;5.0;1;;cm;1.0;1;N;0.022;1.0;1.0;CAM-EVHOE;311;19580;NA;;NA;;1;N
Z0524;MAUL-ARG;Maulisia argipalla;Vrac;19;0.022;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;11.0;2;;cm;1.0;2;N;0.022;1.0;1.0;CAM-EVHOE;311;19580;NA;;NA;;1;N
Z0524;NORM-OPE;Normichthys operosus;Vrac;20;0.004;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;8.0;1;;cm;1.0;1;N;0.004;1.0;1.0;CAM-EVHOE;311;19583;NA;;NA;;1;N
Z0524;SERR-BEA;Serrivomer beanii;Vrac;21;0.256;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;46.0;1;;cm;1.0;1;N;0.256;1.0;1.0;CAM-EVHOE;311;19585;NA;;NA;;1;N
Z0524;SERR-BEA;Serrivomer beanii;Vrac;21;0.256;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;58.0;2;;cm;1.0;1;N;0.256;1.0;1.0;CAM-EVHOE;311;19585;NA;;NA;;1;N
Z0524;SERR-BEA;Serrivomer beanii;Vrac;21;0.256;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;66.0;3;;cm;1.0;1;N;0.256;1.0;1.0;CAM-EVHOE;311;19585;NA;;NA;;1;N
Z0524;SERR-BEA;Serrivomer beanii;Vrac;21;0.256;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;68.0;4;;cm;1.0;1;N;0.256;1.0;1.0;CAM-EVHOE;311;19585;NA;;NA;;1;N
Z0524;;Nannobrachium lineatum;Vrac;22;0.027;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;18.0;1;;cm;1.0;1;N;0.027;1.0;1.0;CAM-EVHOE;311;19590;NA;;NA;;1;N
Z0524;;Taaningichthys paurolychnus;Vrac;23;0.01;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;7.0;1;;cm;1.0;1;N;0.01;1.0;1.0;CAM-EVHOE;311;19592;NA;;NA;;1;N
Z0524;;Taaningichthys paurolychnus;Vrac;23;0.01;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;8.0;2;;cm;1.0;2;N;0.01;1.0;1.0;CAM-EVHOE;311;19592;NA;;NA;;1;N
Z0524;APHY-OLZ;Aphyonidae;Vrac;24;0.001;Poids;kg;Parabrotulidae blanc  NID new species;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;3.0;1;;cm;1.0;1;N;0.001;1.0;1.0;CAM-EVHOE;311;19595;NA;;NA;;1;N
Z0524;FMPA-RAZ;Leucobrotula adipatus;Vrac;25;0.001;Poids;kg;Leucobrotula adipatus;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;3.0;1;;cm;1.0;3;N;0.001;1.0;1.0;CAM-EVHOE;311;19597;NA;;NA;;1;N
Z0524;PHOY-PYC;Photostylus pycnopterus;Vrac;26;0.001;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;6.0;1;;cm;1.0;1;N;0.001;1.0;1.0;CAM-EVHOE;311;19599;NA;;NA;;1;N
Z0524;GONO-ELO;Gonostoma elongatum;Vrac;27;0.08;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;29.0;1;;cm;1.0;1;N;0.08;1.0;1.0;CAM-EVHOE;311;19601;NA;;NA;;1;N
Z0524;SAGM-SCH;Sagamichthys schnakenbecki;Vrac;28;0.001;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;6.0;1;;cm;1.0;1;N;0.001;1.0;1.0;CAM-EVHOE;311;19603;NA;;NA;;1;N
Z0524;SEAR-KOE;Searsia koefoedi;Vrac;29;0.082;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;7.0;1;;cm;1.0;1;N;0.082;1.0;1.0;CAM-EVHOE;311;19605;NA;;NA;;1;N
Z0524;SEAR-KOE;Searsia koefoedi;Vrac;29;0.082;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;9.0;2;;cm;1.0;1;N;0.082;1.0;1.0;CAM-EVHOE;311;19605;NA;;NA;;1;N
Z0524;SEAR-KOE;Searsia koefoedi;Vrac;29;0.082;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;13.0;3;;cm;1.0;2;N;0.082;1.0;1.0;CAM-EVHOE;311;19605;NA;;NA;;1;N
Z0524;SEAR-KOE;Searsia koefoedi;Vrac;29;0.082;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;15.0;4;;cm;1.0;1;N;0.082;1.0;1.0;CAM-EVHOE;311;19605;NA;;NA;;1;N
Z0524;NEON-CAP;Neonesthes capensis;Vrac;30;0.065;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;20.0;1;;cm;1.0;1;N;0.065;1.0;1.0;CAM-EVHOE;311;19610;NA;;NA;;1;N
