station;date;latitude_start;latitude_end;longitude_start;longitude_end;trawling_depth;bottom_depth;bottom_proximity;taxon;family;species_code;species;group;community;standard_length_cm;weight_g;number_ind_pool;individual_code;amount_mg;ampl_44;delipidation;d13c_not_corrected;d13c_muscle_corrected_post2007;d13c_delipidated;d13c;%c;%c_delipidated;ampl_28;d15n;d15n_delipidated;%n;%n_delipidated;ratio_c_n_muscle_delipidated;ratio_c_n_muscle
Z0503;26_10_2021;45,7965644;45,7659641;-3,9152556;-3,9831892;715;2217,412;1501,017;Fish;Gonostomatidae;Cyclo;Cyclothone;2;715;5,45;NA;2;Cyclo 1;0,5195;8166;non;-19,8;-19,55;NA;-19,55;44,11;NA;3219;11,23;NA;12,24;NA;3,602718886;NA
Z0503;26_10_2021;45,7965644;45,7659641;-3,9152556;-3,9831892;715;2217,412;1501,017;Fish;Gonostomatidae;Cyclo;Cyclothone;2;715;5,45;NA;2;Cyclo 10;0,493;7899;non;-19,81;-19,55;NA;-19,55;44,86;NA;3062;11,36;NA;12,39;NA;3,619599899;NA
Z0503;26_10_2021;45,7965644;45,7659641;-3,9152556;-3,9831892;715;2217,412;1501,017;Fish;Gonostomatidae;Cyclo;Cyclothone;2;715;5,45;NA;2;Cyclo 11;0,553;7138;non;-21,64;-19,96;NA;-19,96;49,23;NA;2698;10,07;NA;9,74;NA;5,05416024;NA
Z0503;26_10_2021;45,7965644;45,7659641;-3,9152556;-3,9831892;715;2217,412;1501,017;Fish;Gonostomatidae;Cyclo;Cyclothone;2;715;5,45;NA;2;Cyclo 12;0,5065;6274;non;-20,64;-19,78;NA;-19,78;47,11;NA;2848;10,96;NA;11,13;NA;4,231270387;NA
Z0503;26_10_2021;45,7965644;45,7659641;-3,9152556;-3,9831892;715;2217,412;1501,017;Fish;Gonostomatidae;Cyclo;Cyclothone;2;715;5,45;NA;2;Cyclo 13;0,4575;7722;non;-20,02;-19,62;NA;-19,62;43,91;NA;2696;10,63;NA;11,68;NA;3,758613209;NA
Z0503;26_10_2021;45,7965644;45,7659641;-3,9152556;-3,9831892;715;2217,412;1501,017;Fish;Gonostomatidae;Cyclo;Cyclothone;2;715;5,45;NA;2;Cyclo 14;0,5415;6725;non;-20,1;-19,42;NA;-19,42;47,36;NA;3209;11,27;NA;11,72;NA;4,040308463;NA
Z0503;26_10_2021;45,7965644;45,7659641;-3,9152556;-3,9831892;715;2217,412;1501,017;Fish;Gonostomatidae;Cyclo;Cyclothone;2;715;5,45;NA;2;Cyclo 15;0,477;7854;non;-19,55;-19,37;NA;-19,37;42,69;NA;2895;10,09;NA;12,08;NA;3,533924395;NA
Z0503;26_10_2021;45,7965644;45,7659641;-3,9152556;-3,9831892;715;2217,412;1501,017;Fish;Gonostomatidae;Cyclo;Cyclothone;2;715;5,45;NA;2;Cyclo 16;0,49;7527;non;-19,68;-19,54;NA;-19,54;43;NA;3034;11,43;NA;12,29;NA;3,497979668;NA
Z0503;26_10_2021;45,7965644;45,7659641;-3,9152556;-3,9831892;715;2217,412;1501,017;Fish;Gonostomatidae;Cyclo;Cyclothone;2;715;5,45;NA;2;Cyclo 17;0,4945;7947;non;-20,41;-19,76;NA;-19,76;45;NA;2787;11,17;NA;11,21;NA;4,013257227;NA
Z0503;26_10_2021;45,7965644;45,7659641;-3,9152556;-3,9831892;715;2217,412;1501,017;Fish;Gonostomatidae;Cyclo;Cyclothone;2;715;5,45;NA;2;Cyclo 18;0,522;6359;non;-20,56;-19,36;NA;-19,36;46,43;NA;2641;10,86;NA;10,19;NA;4,558044217;NA
Z0503;26_10_2021;45,7965644;45,7659641;-3,9152556;-3,9831892;715;2217,412;1501,017;Fish;Gonostomatidae;Cyclo;Cyclothone;2;715;5,45;NA;2;Cyclo 19;0,491;7821;non;-19,66;-19,54;NA;-19,54;39,86;NA;2826;10,71;NA;11,46;NA;3,478906524;NA
Z0503;26_10_2021;45,7965644;45,7659641;-3,9152556;-3,9831892;715;2217,412;1501,017;Fish;Gonostomatidae;Cyclo;Cyclothone;2;715;5,45;NA;2;Cyclo 2;0,5225;8245;non;-20,19;-19,87;NA;-19,87;44,15;NA;3176;11,04;NA;12,03;NA;3,668557609;NA
Z0503;26_10_2021;45,7965644;45,7659641;-3,9152556;-3,9831892;715;2217,412;1501,017;Fish;Gonostomatidae;Cyclo;Cyclothone;2;715;5,45;NA;2;Cyclo 20;0,5115;8374;non;-20,22;-19,44;NA;-19,44;46,07;NA;2822;10,03;NA;11,14;NA;4,137122;NA
Z0503;26_10_2021;45,7965644;45,7659641;-3,9152556;-3,9831892;715;2217,412;1501,017;Fish;Gonostomatidae;Cyclo;Cyclothone;2;715;5,45;NA;2;Cyclo 3;0,551;8390;non;-19,71;-19,7;NA;-19,7;42,72;NA;3525;10,69;NA;12,68;NA;3,368441915;NA
Z0503;26_10_2021;45,7965644;45,7659641;-3,9152556;-3,9831892;715;2217,412;1501,017;Fish;Gonostomatidae;Cyclo;Cyclothone;2;715;5,45;NA;2;Cyclo 4;0,463;7583;non;-19,72;-19,28;NA;-19,28;45,86;NA;2794;11,4;NA;12,08;NA;3,795377062;NA
Z0503;26_10_2021;45,7965644;45,7659641;-3,9152556;-3,9831892;715;2217,412;1501,017;Fish;Gonostomatidae;Cyclo;Cyclothone;2;715;5,45;NA;2;Cyclo 5;0,494;8254;non;-20,48;-19,77;NA;-19,77;46,84;NA;2865;10,82;NA;11,51;NA;4,067999833;NA
Z0503;26_10_2021;45,7965644;45,7659641;-3,9152556;-3,9831892;715;2217,412;1501,017;Fish;Gonostomatidae;Cyclo;Cyclothone;2;715;5,45;NA;2;Cyclo 6;0,519;8376;non;-20,05;-19,55;NA;-19,55;45,27;NA;3058;11,8;NA;11,73;NA;3,85895514;NA
Z0503;26_10_2021;45,7965644;45,7659641;-3,9152556;-3,9831892;715;2217,412;1501,017;Fish;Gonostomatidae;Cyclo;Cyclothone;2;715;5,45;NA;2;Cyclo 7;0,519;8233;non;-19,98;-19,49;NA;-19,49;44,49;NA;3036;12;NA;11,57;NA;3,846291003;NA
Z0503;26_10_2021;45,7965644;45,7659641;-3,9152556;-3,9831892;715;2217,412;1501,017;Fish;Gonostomatidae;Cyclo;Cyclothone;2;715;5,45;NA;2;Cyclo 8;0,4585;7832;non;-20,07;-19,73;NA;-19,73;44,34;NA;2775;10,62;NA;12,02;NA;3,688586202;NA
Z0503;26_10_2021;45,7965644;45,7659641;-3,9152556;-3,9831892;715;2217,412;1501,017;Fish;Gonostomatidae;Cyclo;Cyclothone;2;715;5,45;NA;2;Cyclo 9;0,497;7665;non;-20,16;-19,71;NA;-19,71;43,19;NA;2847;11,44;NA;11,36;NA;3,802985379;NA
Z0503;26_10_2021;45,7965644;45,7659641;-3,9152556;-3,9831892;715;2217,412;1501,017;Fish;Myctophidae;Lamp-cro;Lampanyctus_crocodilus;3;715;13,6;21,5;1;Lamp-cro 41;0,5315;6544;non;-19,27;-19,25;NA;-19,25;46,75;NA;3761;10,83;NA;13,87;NA;3,369976083;NA
Z0503;26_10_2021;45,7965644;45,7659641;-3,9152556;-3,9831892;715;2217,412;1501,017;Fish;Myctophidae;Lamp-cro;Lampanyctus_crocodilus;3;715;12;17;1;Lamp-cro 42;0,5455;6582;non;-19,3;-19,38;NA;-19,38;45,84;NA;3881;10,9;NA;13,99;NA;3,275575604;NA
Z0503;26_10_2021;45,7965644;45,7659641;-3,9152556;-3,9831892;715;2217,412;1501,017;Fish;Myctophidae;Lamp-cro;Lampanyctus_crocodilus;3;715;11,9;14;1;Lamp-cro 43;0,465;7672;non;-19,43;-19,46;NA;-19,46;46,2;NA;3269;10,57;NA;13,9;NA;3,32261874;NA
Z0503;26_10_2021;45,7965644;45,7659641;-3,9152556;-3,9831892;715;2217,412;1501,017;Fish;Myctophidae;Lamp-cro;Lampanyctus_crocodilus;3;715;11,8;15,5;1;Lamp-cro 44;0,4765;7869;non;-19,23;-19,29;NA;-19,29;46,21;NA;3408;10,82;NA;14,04;NA;3,290062357;NA
Z0503;26_10_2021;45,7965644;45,7659641;-3,9152556;-3,9831892;715;2217,412;1501,017;Fish;Myctophidae;Lamp-cro;Lampanyctus_crocodilus;3;715;12,6;16;1;Lamp-cro 45;0,551;6500;non;-19,08;-19,18;NA;-19,18;44,98;NA;3874;10,11;NA;13,82;NA;3,253767866;NA
Z0503;26_10_2021;45,7965644;45,7659641;-3,9152556;-3,9831892;715;2217,412;1501,017;Fish;Myctophidae;Lamp-cro;Lampanyctus_crocodilus;3;715;12,5;17,5;1;Lamp-cro 46;0,513;8317;non;-19,24;-19,25;NA;-19,25;45,46;NA;3520;10,13;NA;13,57;NA;3,350251817;NA
Z0503;26_10_2021;45,7965644;45,7659641;-3,9152556;-3,9831892;715;2217,412;1501,017;Fish;Myctophidae;Lamp-cro;Lampanyctus_crocodilus;3;715;12;12;1;Lamp-cro 47;0,5455;6483;non;-19,58;-19,75;NA;-19,75;45,03;NA;3918;10,16;NA;14,15;NA;3,183180386;NA
Z0503;26_10_2021;45,7965644;45,7659641;-3,9152556;-3,9831892;715;2217,412;1501,017;Fish;Myctophidae;Lamp-cro;Lampanyctus_crocodilus;3;715;12,6;17,5;1;Lamp-cro 48;0,488;8070;non;-19,21;-19,27;NA;-19,27;46,26;NA;3478;11,11;NA;14,02;NA;3,299596751;NA
Z0503;26_10_2021;45,7965644;45,7659641;-3,9152556;-3,9831892;715;2217,412;1501,017;Fish;Myctophidae;Lamp-cro;Lampanyctus_crocodilus;3;715;11,5;14,5;1;Lamp-cro 49;0,453;7686;non;-20,11;-19,93;NA;-19,93;47,53;NA;3071;10,31;NA;13,42;NA;3,543047772;NA
Z0503;26_10_2021;45,7965644;45,7659641;-3,9152556;-3,9831892;715;2217,412;1501,017;Fish;Myctophidae;Lamp-cro;Lampanyctus_crocodilus;3;715;10,9;11,5;1;Lamp-cro 50;0,5035;8328;non;-20,08;-19,91;NA;-19,91;46,31;NA;3340;10,28;NA;13,12;NA;3,531162162;NA
Z0503;26_10_2021;45,7965644;45,7659641;-3,9152556;-3,9831892;715;2217,412;1501,017;Fish;Myctophidae;Lamp-cro;Lampanyctus_crocodilus;3;715;12,4;15;1;Lamp-cro 51;0,507;8338;non;-19,2;-19,3;NA;-19,3;46,09;NA;3640;10,76;NA;14,19;NA;3,247894865;NA
Z0503;26_10_2021;45,7965644;45,7659641;-3,9152556;-3,9831892;715;2217,412;1501,017;Fish;Myctophidae;Lamp-cro;Lampanyctus_crocodilus;3;715;11,8;14;1;Lamp-cro 52;0,5195;6338;non;-19,5;-19,62;NA;-19,62;46,41;NA;3789;10,49;NA;14,35;NA;3,233635306;NA
Z0503;26_10_2021;45,7965644;45,7659641;-3,9152556;-3,9831892;715;2217,412;1501,017;Fish;Myctophidae;Lamp-cro;Lampanyctus_crocodilus;3;715;11,7;14,5;1;Lamp-cro 53;0,5205;8468;non;-19,32;-19,39;NA;-19,39;45,63;NA;3668;10,93;NA;13,92;NA;3,277334539;NA
Z0503;26_10_2021;45,7965644;45,7659641;-3,9152556;-3,9831892;715;2217,412;1501,017;Fish;Myctophidae;Lamp-cro;Lampanyctus_crocodilus;3;715;11,6;14;1;Lamp-cro 54;0,489;8014;non;-19,98;-20,07;NA;-20,07;45,89;NA;3476;10,45;NA;14,07;NA;3,261263249;NA
Z0503;26_10_2021;45,7965644;45,7659641;-3,9152556;-3,9831892;715;2217,412;1501,017;Fish;Myctophidae;Lamp-cro;Lampanyctus_crocodilus;3;715;11,4;12;1;Lamp-cro 55;0,506;7845;non;-19,29;-19,4;NA;-19,4;43,45;NA;3445;10,97;NA;13,4;NA;3,243106827;NA
Z0503;26_10_2021;45,7965644;45,7659641;-3,9152556;-3,9831892;715;2217,412;1501,017;Fish;Myctophidae;Lamp-cro;Lampanyctus_crocodilus;3;715;10,4;9;1;Lamp-cro 56;0,5015;8097;non;-19,62;-19,77;NA;-19,77;45,28;NA;3603;10,71;NA;14,13;NA;3,204641014;NA
Z0503;26_10_2021;45,7965644;45,7659641;-3,9152556;-3,9831892;715;2217,412;1501,017;Fish;Myctophidae;Lamp-cro;Lampanyctus_crocodilus;3;715;11,6;14;1;Lamp-cro 57;0,4985;8335;non;-19,51;-19,62;NA;-19,62;46,86;NA;3659;11,23;NA;14,43;NA;3,247613756;NA
Z0503;26_10_2021;45,7965644;45,7659641;-3,9152556;-3,9831892;715;2217,412;1501,017;Fish;Myctophidae;Lamp-cro;Lampanyctus_crocodilus;3;715;13,5;21,5;1;Lamp-cro 58;0,546;6560;non;-19,21;-19,34;NA;-19,34;45,99;NA;3960;10,71;NA;14,27;NA;3,223534762;NA
Z0503;26_10_2021;45,7965644;45,7659641;-3,9152556;-3,9831892;715;2217,412;1501,017;Fish;Myctophidae;Lamp-cro;Lampanyctus_crocodilus;3;715;12,6;18;1;Lamp-cro 59;0,5005;8391;non;-19,52;-19,59;NA;-19,59;47,11;NA;3644;11;NA;14,33;NA;3,28646931;NA
Z0503;26_10_2021;45,7965644;45,7659641;-3,9152556;-3,9831892;715;2217,412;1501,017;Fish;Myctophidae;Lamp-cro;Lampanyctus_crocodilus;3;715;12;15;1;Lamp-cro 60;0,502;8296;non;-19,15;-19,27;NA;-19,27;46,41;NA;3653;10,55;NA;14,35;NA;3,234754646;NA
Z0503;26_10_2021;45,7965644;45,7659641;-3,9152556;-3,9831892;715;2217,412;1501,017;Krill;Euphausiidae;Mega-nor;Meganyctiphanes_norvegica;NA;715;NA;NA;5;Mega-nor 11;0,491;7671;non;-20,48;-20,56;NA;-20,56;43,37;NA;3223;8,18;NA;13,29;NA;3,263291923;NA
Z0503;26_10_2021;45,7965644;45,7659641;-3,9152556;-3,9831892;715;2217,412;1501,017;Krill;Euphausiidae;Mega-nor;Meganyctiphanes_norvegica;NA;715;NA;NA;5;Mega-nor 12;0,5345;8057;non;-20,75;-20,77;NA;-20,77;42,27;NA;3404;8,31;NA;12,69;NA;3,330069275;NA
Z0503;26_10_2021;45,7965644;45,7659641;-3,9152556;-3,9831892;715;2217,412;1501,017;Krill;Euphausiidae;Mega-nor;Meganyctiphanes_norvegica;NA;715;NA;NA;5;Mega-nor 13;0,5205;8180;non;-20,34;-20,3;NA;-20,3;44,02;NA;3402;8,22;NA;12,97;NA;3,393367773;NA
Z0503;26_10_2021;45,7965644;45,7659641;-3,9152556;-3,9831892;715;2217,412;1501,017;Krill;Euphausiidae;Mega-nor;Meganyctiphanes_norvegica;NA;715;NA;NA;5;Mega-nor 14;0,534;8207;non;-20,62;-20,61;NA;-20,61;43,15;NA;3433;8,25;NA;12,81;NA;3,36915085;NA
Z0503;26_10_2021;45,7965644;45,7659641;-3,9152556;-3,9831892;715;2217,412;1501,017;Krill;Euphausiidae;Mega-nor;Meganyctiphanes_norvegica;NA;715;NA;NA;5;Mega-nor 15;0,515;7687;non;-20,56;-20,56;NA;-20,56;42;NA;3257;8,51;NA;12,55;NA;3,347714123;NA
Z0503;26_10_2021;45,7965644;45,7659641;-3,9152556;-3,9831892;715;2217,412;1501,017;Fish;Serrivomeridae;Ser-bea;Serrivomer_beanii;4;715;65,5;72,5;1;Ser-bea 13;0,5125;7698;non;-19,79;-19,84;NA;-19,84;42,92;NA;3340;10,04;NA;12,98;NA;3,306570474;NA
Z0503;26_10_2021;45,7965644;45,7659641;-3,9152556;-3,9831892;715;2217,412;1501,017;Fish;Serrivomeridae;Ser-bea;Serrivomer_beanii;4;715;53,3;22;1;Ser-bea 14;0,548;7892;non;-20,16;-20,27;NA;-20,27;41,04;NA;3506;8,66;NA;12,64;NA;3,245336353;NA
Z0503;26_10_2021;45,7965644;45,7659641;-3,9152556;-3,9831892;715;2217,412;1501,017;Fish;Serrivomeridae;Ser-bea;Serrivomer_beanii;4;715;48;16;1;Ser-bea 15;0,4945;7825;non;-20,16;-20,28;NA;-20,28;40,11;NA;3104;9,21;NA;12,41;NA;3,231736684;NA
Z0503;26_10_2021;45,7965644;45,7659641;-3,9152556;-3,9831892;715;2217,412;1501,017;Fish;Serrivomeridae;Ser-bea;Serrivomer_beanii;4;715;45,9;18;1;Ser-bea 16;0,506;7522;non;-20,06;-20,14;NA;-20,14;42,24;NA;3298;9,21;NA;12,92;NA;3,269341867;NA
Z0503;26_10_2021;45,7965644;45,7659641;-3,9152556;-3,9831892;715;2217,412;1501,017;Fish;Alepocephalidae;Xeno-cop;Xenodermichthys_copei;5;715;13,1;19,5;1;Xeno- cop 23;0,4905;7834;non;-20,04;-20,16;NA;-20,16;40,12;NA;3069;10,02;NA;12,4;NA;3,233904782;NA
Z0503;26_10_2021;45,7965644;45,7659641;-3,9152556;-3,9831892;715;2217,412;1501,017;Fish;Alepocephalidae;Xeno-cop;Xenodermichthys_copei;5;715;14,2;24;1;Xeno- cop 24;0,5285;7598;non;-19,88;-20,05;NA;-20,05;40,76;NA;3402;9,8;NA;12,81;NA;3,181645089;NA
Z0503;26_10_2021;45,7965644;45,7659641;-3,9152556;-3,9831892;715;2217,412;1501,017;Fish;Alepocephalidae;Xeno-cop;Xenodermichthys_copei;5;715;15;29;1;Xeno- cop 25;0,481;7575;non;-20,71;-20,23;NA;-20,23;43,01;NA;2688;9,76;NA;11,22;NA;3,832333241;NA
Z0503;26_10_2021;45,7965644;45,7659641;-3,9152556;-3,9831892;715;2217,412;1501,017;Fish;Alepocephalidae;Xeno-cop;Xenodermichthys_copei;5;715;11,2;11,5;1;Xeno- cop 26;0,4955;7646;non;-21,3;-20,79;NA;-20,79;43,66;NA;2799;9,24;NA;11,29;NA;3,867667815;NA
Z0503;26_10_2021;45,7965644;45,7659641;-3,9152556;-3,9831892;715;2217,412;1501,017;Fish;Alepocephalidae;Xeno-cop;Xenodermichthys_copei;5;715;9,5;5,5;1;Xeno- cop 27;0,4705;7652;non;-20,46;-20,53;NA;-20,53;41,05;NA;2935;9,44;NA;12,52;NA;3,277929257;NA
Z0503;26_10_2021;45,7965644;45,7659641;-3,9152556;-3,9831892;715;2217,412;1501,017;Fish;Alepocephalidae;Xeno-cop;Xenodermichthys_copei;5;715;12,8;15,5;1;Xeno- cop 28;0,4645;7916;non;-20,69;-20,51;NA;-20,51;43,02;NA;2826;9,86;NA;12,17;NA;3,536248055;NA
Z0503;26_10_2021;45,7965644;45,7659641;-3,9152556;-3,9831892;715;2217,412;1501,017;Fish;Alepocephalidae;Xeno-cop;Xenodermichthys_copei;5;715;11,4;10,5;1;Xeno- cop 29;0,5345;7684;non;-20,23;-20,19;NA;-20,19;40,74;NA;3216;8,89;NA;12,02;NA;3,389956402;NA
Z0503;26_10_2021;45,7965644;45,7659641;-3,9152556;-3,9831892;715;2217,412;1501,017;Fish;Alepocephalidae;Xeno-cop;Xenodermichthys_copei;5;715;11,2;9,5;1;Xeno- cop 30;0,5195;7604;non;-20,25;-20,35;NA;-20,35;40,18;NA;3223;8,03;NA;12,38;NA;3,246200195;NA
Z0503;26_10_2021;45,7965644;45,7659641;-3,9152556;-3,9831892;715;2217,412;1501,017;Fish;Alepocephalidae;Xeno-cop;Xenodermichthys_copei;5;715;16,1;27;1;Xeno- cop 31;0,465;7632;non;-19,79;-19,95;NA;-19,95;41,6;NA;3030;9,91;NA;13,02;NA;3,194934108;NA
Z0503;26_10_2021;45,7965644;45,7659641;-3,9152556;-3,9831892;715;2217,412;1501,017;Fish;Alepocephalidae;Xeno-cop;Xenodermichthys_copei;5;715;14;23;1;Xeno- cop 32;0,486;7619;non;-20,12;-20,16;NA;-20,16;39,76;NA;2919;9,51;NA;12,01;NA;3,311438639;NA
Z0503;26_10_2021;45,7965644;45,7659641;-3,9152556;-3,9831892;715;2217,412;1501,017;Fish;Alepocephalidae;Xeno-cop;Xenodermichthys_copei;5;715;12,5;16;1;Xeno- cop 33;0,477;7603;non;-20,13;-20,23;NA;-20,23;40,23;NA;2967;9,47;NA;12,36;NA;3,254857333;NA
Z0503;26_10_2021;45,7965644;45,7659641;-3,9152556;-3,9831892;715;2217,412;1501,017;Fish;Alepocephalidae;Xeno-cop;Xenodermichthys_copei;5;715;11;9;1;Xeno- cop 34;0,5125;7710;non;-20,25;-20,39;NA;-20,39;41,31;NA;3267;10,08;NA;12,84;NA;3,217563646;NA
Z0503;26_10_2021;45,7965644;45,7659641;-3,9152556;-3,9831892;715;2217,412;1501,017;Fish;Alepocephalidae;Xeno-cop;Xenodermichthys_copei;5;715;10,9;9;1;Xeno- cop 35;0,503;7541;non;-20,27;-20,38;NA;-20,38;41,18;NA;3229;9,73;NA;12,71;NA;3,240077368;NA
Z0503;26_10_2021;45,7965644;45,7659641;-3,9152556;-3,9831892;715;2217,412;1501,017;Fish;Alepocephalidae;Xeno-cop;Xenodermichthys_copei;5;715;15;28,5;1;Xeno- cop 36;0,4685;7500;non;-19,9;-19,87;NA;-19,87;40,68;NA;2808;8,82;NA;12,03;NA;3,382427734;NA
Z0503;26_10_2021;45,7965644;45,7659641;-3,9152556;-3,9831892;715;2217,412;1501,017;Fish;Alepocephalidae;Xeno-cop;Xenodermichthys_copei;5;715;12;14,4;1;Xeno- cop 37;0,4995;7965;non;-21,72;-20,55;NA;-20,55;45,44;NA;2521;9,99;NA;10,03;NA;4,529950381;NA
Z0503;26_10_2021;45,7965644;45,7659641;-3,9152556;-3,9831892;715;2217,412;1501,017;Fish;Alepocephalidae;Xeno-cop;Xenodermichthys_copei;5;715;19,5;8,5;1;Xeno- cop 38;0,4635;7807;non;-20,49;-20,33;NA;-20,33;42,75;NA;2834;10,45;NA;12,15;NA;3,518582093;NA
Z0503;26_10_2021;45,7965644;45,7659641;-3,9152556;-3,9831892;715;2217,412;1501,017;Fish;Alepocephalidae;Xeno-cop;Xenodermichthys_copei;5;715;10;7;1;Xeno- cop 39;0,4975;7651;non;-20,89;-20,81;NA;-20,81;42,26;NA;3080;9,67;NA;12,33;NA;3,427849647;NA
Z0503;26_10_2021;45,7965644;45,7659641;-3,9152556;-3,9831892;715;2217,412;1501,017;Fish;Alepocephalidae;Xeno-cop;Xenodermichthys_copei;5;715;9,6;7;1;Xeno- cop 40;0,4915;7760;non;-20,17;-20,2;NA;-20,2;41,71;NA;3093;10,55;NA;12,55;NA;3,324040374;NA
Z0503;26_10_2021;45,7965644;45,7659641;-3,9152556;-3,9831892;715;2217,412;1501,017;Fish;Alepocephalidae;Xeno-cop;Xenodermichthys_copei;5;715;9,5;6;1;Xeno- cop 41;0,529;7803;non;-20,34;-20,28;NA;-20,28;42,04;NA;3286;10,4;NA;12,33;NA;3,410838599;NA
Z0503;26_10_2021;45,7965644;45,7659641;-3,9152556;-3,9831892;715;2217,412;1501,017;Fish;Alepocephalidae;Xeno-cop;Xenodermichthys_copei;5;715;9;5;1;Xeno- cop 42;0,542;7714;non;-20,34;-20,45;NA;-20,45;40,59;NA;3396;9,45;NA;12,54;NA;3,237074124;NA
Z0518;29_10_2021;44,7218857;44,7530565;-2,2826458;-2,3508621;1000;2281,333;1284,128;Fish;Sternoptychidae;Arg-olf;Argyropelecus_olfersii;1;1000;9;18,5;1;Arg-olf 31;0,5295;11924;non;-19,63;-19,63;NA;-19,63;45,94;NA;3909;10,78;NA;13,67;NA;3,36;NA
Z0518;29_10_2021;44,7218857;44,7530565;-2,2826458;-2,3508621;1000;2281,333;1284,128;Fish;Sternoptychidae;Arg-olf;Argyropelecus_olfersii;1;1000;7,3;12,5;1;Arg-olf 32;0,53;9792;non;-19,85;-19,98;NA;-19,98;37,64;NA;5221;10,39;NA;11,68;NA;3,22;NA
Z0518;29_10_2021;44,7218857;44,7530565;-2,2826458;-2,3508621;1000;2281,333;1284,128;Fish;Sternoptychidae;Arg-olf;Argyropelecus_olfersii;1;1000;5,6;5;1;Arg-olf 33;0,4525;11594;non;-19,28;-19,4;NA;-19,4;52,15;NA;3920;10,01;NA;16,1;NA;3,24;NA
Z0518;29_10_2021;44,7218857;44,7530565;-2,2826458;-2,3508621;1000;2281,333;1284,128;Fish;Sternoptychidae;Arg-olf;Argyropelecus_olfersii;1;1000;6,5;7,5;1;Arg-olf 34;0,5415;7181;non;-19,74;-19,78;NA;-19,78;57,99;NA;3504;10,23;NA;17,49;NA;3,32;NA
Z0518;29_10_2021;44,7218857;44,7530565;-2,2826458;-2,3508621;1000;2281,333;1284,128;Fish;Sternoptychidae;Arg-olf;Argyropelecus_olfersii;1;1000;7,2;11;1;Arg-olf 35;0,5135;9424;non;-19,38;-19,62;NA;-19,62;37,75;NA;5262;9,97;NA;12,16;NA;3,1;NA
Z0518;29_10_2021;44,7218857;44,7530565;-2,2826458;-2,3508621;1000;2281,333;1284,128;Fish;Sternoptychidae;Arg-olf;Argyropelecus_olfersii;1;1000;6,1;6;1;Arg-olf 36;0,5235;11403;non;-19,78;-19,76;NA;-19,76;44,7;NA;3719;10,43;NA;13,27;NA;3,37;NA
Z0518;29_10_2021;44,7218857;44,7530565;-2,2826458;-2,3508621;1000;2281,333;1284,128;Fish;Sternoptychidae;Arg-olf;Argyropelecus_olfersii;1;1000;4,3;3;1;Arg-olf 37;0,5185;10815;non;-19,5;-19,56;NA;-19,56;42,95;NA;3616;10,43;NA;13,03;NA;3,3;NA
Z0518;29_10_2021;44,7218857;44,7530565;-2,2826458;-2,3508621;1000;2281,333;1284,128;Fish;Sternoptychidae;Arg-olf;Argyropelecus_olfersii;1;1000;5;4;1;Arg-olf 38;0,5555;12117;non;-19,68;-19,93;NA;-19,93;44,96;NA;4321;9,8;NA;14,53;NA;3,09;NA
Z0518;29_10_2021;44,7218857;44,7530565;-2,2826458;-2,3508621;1000;2281,333;1284,128;Fish;Myctophidae;Ben-gla;Benthosema_glaciale;2;1000;4,25;NA;3;Ben-gla 1;0,511;5989;non;-20,43;-19,52;NA;-19,52;47,22;NA;2741;9,68;NA;11,06;NA;4,27;NA
Z0518;29_10_2021;44,7218857;44,7530565;-2,2826458;-2,3508621;1000;2281,333;1284,128;Fish;Myctophidae;Ben-gla;Benthosema_glaciale;2;1000;4,25;NA;3;Ben-gla 10;0,5065;8025;non;-19,98;-19,2;NA;-19,2;46,98;NA;2788;9,61;NA;11,35;NA;4,14;NA
Z0518;29_10_2021;44,7218857;44,7530565;-2,2826458;-2,3508621;1000;2281,333;1284,128;Fish;Myctophidae;Ben-gla;Benthosema_glaciale;2;1000;4,25;NA;3;Ben-gla 11;0,5145;7872;non;-20,24;-19,72;NA;-19,72;45,39;NA;2908;11,07;NA;11,69;NA;3,88;NA
Z0518;29_10_2021;44,7218857;44,7530565;-2,2826458;-2,3508621;1000;2281,333;1284,128;Fish;Myctophidae;Ben-gla;Benthosema_glaciale;2;1000;4,25;NA;3;Ben-gla 12;0,478;7706;non;-20,44;-19,56;NA;-19,56;47,84;NA;2590;10,32;NA;11,25;NA;4,25;NA
Z0518;29_10_2021;44,7218857;44,7530565;-2,2826458;-2,3508621;1000;2281,333;1284,128;Fish;Myctophidae;Ben-gla;Benthosema_glaciale;2;1000;4,25;NA;3;Ben-gla 13;0,536;6181;non;-19,46;-19,12;NA;-19,12;46,57;NA;3284;9,38;NA;12,61;NA;3,69;NA
Z0518;29_10_2021;44,7218857;44,7530565;-2,2826458;-2,3508621;1000;2281,333;1284,128;Fish;Myctophidae;Ben-gla;Benthosema_glaciale;2;1000;4,25;NA;3;Ben-gla 14;0,5185;7906;non;-19,64;-19,12;NA;-19,12;45,09;NA;2923;9,06;NA;11,61;NA;3,88;NA
Z0518;29_10_2021;44,7218857;44,7530565;-2,2826458;-2,3508621;1000;2281,333;1284,128;Fish;Myctophidae;Ben-gla;Benthosema_glaciale;2;1000;4,25;NA;3;Ben-gla 15;0,527;6168;non;-20,99;-19,96;NA;-19,96;47,2;NA;2759;10,66;NA;10,76;NA;4,39;NA
